Judul,Penulis,Pembimbing 1,Pembimbing 2,Abstrak,Prodi
PANDANGAN PAKAR HUKUM ISLAM TERHADAP LARANGAN JUAL BELI ASI DALAM PASAL 11 PP NOMOR 33 TAHUN 2012 TENTANG PEMBERIAN ASI EKSKLUSIF, LAILY FIKROHTU MUSYAIYADAH," Ach. Mus’if, S.HI., MA ",,"ABSTRAKSI

Skripsi ini berjudul ”PANDANGAN PAKAR HUKUM ISLAM TERHADAP LARANGAN JUAL BELI ASI DALAM PASAL 11 PP NOMOR 33 TAHUN 2012 TENTANG PEMBERIAN ASI EKSKLUSIF.” Lahirnya Peraturan Pemerintah ini berdasarkan pada pentingnya pemberian ASI Eksklusif bagi bayi. ASI adalah cairan tanpa tanding ciptaan Allah SWT untuk memenuhi kebutuhan gizi bayi. Akan tetapi pada kenyataannya pemberian ASI di Indonesia masih butuh perhatian khusus dari Pemerintah. Tidak hanya terkait dengan pemberian ASI secara eksklusif, melainkan adanya larangan jual beli ASI yang ada dalam Peraturan Pemerintah ini.
Tujuan dari penelitian skripsi ini adalah untuk mengetahui ketentuanlaranganjualbeli ASI dalamPasal 11 PP Nomor 33 Tahun 2012 tentangPemberian ASI Eksklusif dan pandangan hukum Islam tentanglaranganjualbeli ASI dalamPasal 11 PP Nomor 33 Tahun 2012 tentangPemberian ASI Eksklusif.
Penelitian ini adalah penelitian kepustakaan atau library reseach dengan pendekatan deskriptif kualitatif. Teknik pengumpulan data yang digunakan dengan cara editing, organizing, dan teknik analisa menggunakan content analisis.
Hasil penelitian yang ditemukan bahwa ketentuan larangan jual beli ASI pada Pasal 11 PP Nomor 33 Tahun 2012 tentang Pemberian ASI Eksklusif belum ada sanksi yang mengatur bagi perorangan maupun instansi yang melakukan jual beli ASI dan dalam pandangan pakar hukum Islam larangan jual beli ASI pada Pasal 11 PP Nomor 33 Tahun 2012 tentang Pemberian ASI Eksklusif terdapat dua pandangan, yaitu sesuai dengan adanya larangan jual beli ASI menurut Abu Hanifah dan Malikdan tidak sesuai dengan adanya larangan tersebut menurut Syafi’I dan Hanbali.

Kata kunci: Hukum Islam, Larangan Jual beli ASI
",17
"Implementasi Akad Mudharabah Pada Produk Tabungan Umum Syariah Dalam Perspektif Kompilasi Hukum Ekonomi Syariah
(Studi Kasus di KJKS BMT UGT SIDOGIRI Cabang Sidodadi)
", HAFID," Ach. Mus’if, S.HI., MA.",,"ABSTRAK
	Penelitian skripsi ini berjudul IMPLEMENTASI AKAD MUDHARABAH PADA TABUNGAN UMUM SYARIAH DALAM PERSPEKTIF KOMPILASI HUKUM EKONOMI SYARIAH (KHES) (Studi Kasus di KJKS BMT UGT SIDOGIRI Cabang Sidodadi). Skripsi ini dilatarbelakangi oleh adanya praktek akad mudharabah di KJKS BMT UGT SIDOGIRI Cabang Sidodadi Surabaya dimana pelaksanaan shighat ijab qabul akad mudharabah pada pembukaan Tabungan Umum Syariah menggunakan akad titipan yang tidak sesuai dengan juknis dari KJKS BMT UGT SIDOGIRI Pusat.
Tujuan penelitian ini adalah mengetahui implementasi akad Mudharabah pada Tabungan Umum Syariah di KJKS BMT UGT SIDOGIRI Cabang Sidodadi Surabaya dan mengetahui implementasi akad Mudharabah pada Tabungan Umum Syariah di KJKS BMT UGT SIDOGIRI Cabang Sidodadi Surabaya dalam perspektif KHES. 
Metode Penelitian yang digunakan adalah metode penelitian kualitatif. Jenis penelitian ini menggunakan jenis penelitian lapangan (field research). Pengumpulan data dilakukan melalui teknik observasi, Interview/ wawancara, dokumentasi dan purposive sampling guna menjawab permasalahan yang ada di lapangan. Sedangkan analisa data menggunakan teknik analisa deskriptif kualitatif.
Hasil dari penelitian ini menghasilkan beberapa temuan. Pertama, prosedur pembukaan buku Tabungan Umum Syariah di KJKS BMT UGT SIDOGIRI Cabang Sidodadi sesuai dengan ketentuan KJKS BMT UGT SIDOGIRI Pusat. Namun, ketika pelaksanaan Shigat Akad, diucapkan dengan sighat akad titipan (wadi’ah) tidak sesuai dengan prosedur akad mudharabah. Kedua, pelaksanaan sighat akad petugas masih menggunakan sighat akad titipan (wadi’ah), sedangkan instruksi dari KJKS BMT UGT SIDOGIRI Pusat, seluruh produk tabungan menggunakan sighat akad mudharabah. Berdasarkan KHES pada pasal 49 Ayat 1 dan 2 tersebut tidak diperbolehkan adanya interpretasi lain dalam penafsiran akad.
Kata Kunci: Mudharabah, Tabungan Umum Syariah, KHES.
",17
"Tinjauan Hukum Islam Terhadap Praktek Perjanjian Peminjaman Modal Pada Nelayan Di Desa Pekandangan Kec. Bluto Kab. Sumenep-Madura
", Nor Fadilah," Ach. Mus’if, S.HI., MA.",,"ABSTRAK
Skripsi ini merupakan penelitian yang berjudul “Tinjauan Hukum Islam Terhadap Praktek Perjanjian Peminjaman Modal Pada Nelayan Di Desa Pekandangan Kec. Bluto Kab. Sumenep – Madura”. Peminjaman modal merupakan salah satu bentuk kerjasama yang dilakukan oleh masyarakat nelayan Desa Pekandangan. Adapun bentuk kerjasama yang mereka lakukan yaitu menggunakan bentuk akad qardh.
Penelitian ini bertujuan : pertama,  untuk mengetahui praktek peminjaman modal antara pemilik modal dan nelayan di Desa Pekandangan kecamatan Bluto kabupaten Sumenep, dan juga untuk mengetahui menurut pandangan hukum Islam terhadap praktek perjanjian peminjaman modal antara pemilik modal dan nelayan di Desa Pekandangan.
Penelitian ini menggunakan metode penelitian lapangan (field reseach). Sedangkan teknik analisisnya menggunakan metode kualitatif dengan pendekatan deskriptif. Dan untuk pengumpulan datanya dilakukan dengan wawancara, observasi dan dokumentasi.
Hasil dari penelitian ini yaitu sistem peminjaman modal merupakan salah satu bentuk kerjasama yang dilakukan oleh masyarakat Desa Pekandangan. Pada umumnya mereka menggunakan praktek akad qardh dimana pihak nelayan bertindak sebagai peminjam modal dan juragan sebagai pemberi modal. Adapun praktek yang mereka lakukan yaitu juragan mensyaratkan adanya tambahan  di dalam akad tersebut. Jadi praktek tersebut termasuk kedalam kategori riba karena adanya syarat tambahan yang menguntungkan salah satu pihak saja dan hal tersebut dilarang dalam syariat Islam.

Kata kunci : akad qardh, peminjaman modal.
",17
Penyelesaian Sengketa Pembiayaan Murabahah pada Lembaga Keuangan Syariah Non Bank (Studi Kasus di BMT Sidogiri Cabang Bangkalan), MUSTIKA AYU," Ach. Mus’if, S.HI., MA.",,"ABSTRAK
Skripsi ini adalah hasil penelitian yang berjudul “Penyelesaian Sengketa Pembiayaan Murabahah pada Lembaga Keuangan Syariah non Bank (Studi Kasus di BMT Sidogiri Cabang Bangkalan)”.Pembiayaan Murabahah merupakan salah satu produk yang ditawarkan oleh koperasi BMT Sidogiri Cabang Bangkalan.Dalam pelaksanaanya pembiayaan murabahah tidak lepas dari masalah. Masalah yang ada adalah dana yang diberikan kepada anggota tidak dapat dikembalikan sebagaimana mestinya. Tentunya masalah ini mengakibatkan kerugian pada pihak Koperasi BMT Sidogiri Cabang Bangkalan selaku pemilik dana/modal.
Tujuan dari penelitian ini dilakukan adalah untuk menjelaskan langkah-langkah yang dilakukan oleh Koperasi BMT Sidogiri Cabang Bangkalan dalam menyelesaikan pembiayaan murabahah bermasalah.
Metode penelitian ini  menggunakan penelitian lapangan (field resech). Sedangkan teknik analisis datanya menggunakan teknik analisisdeskriptif kualitatif. Hasil penelitian ini adalah Penyelesaian Sengketa Pembiayaan Murabahah yang dilakukan BMT Sidogiri Cabang Bangkalan ialah Musyawarah untuk mufakat dan Pindah Akad ke Rahn Tasjily, akad baru dengan skema baru untuk melunasi piutang yang lama, tanpa adanya kesepakatan kembali antara anggota dan BMT karena angota telah melakukan wanprestasi.	
	
Kata Kunci: Pembiayaan Murabahah, Penyelesaian Sengketa. ",17
Efektivitas Mediasi Dalam Menyelesaikan Sengketa Di Pengadilan Agama Bangkalan, Siti Rohmah," Shofiyun Nahidloh. S.ag., M.HI",,"ABSTRAK
Penyelesaian sengketa dibedakan menjadi dua diantaranya melalui litigasi dan non litigasi. Jalur litigasi merupakan penyelesaian sengketa melalui Pengadilan. Sedangkan non litigasi merupakan mekanisme penyelesaian sengketa diluar Pengadilan. Penyelesaian sengketa di Pengadilan Agama Bangkalan dilakukan melalui tahapan mediasi sebagai tahap awal dalam anjuran damai dalam menyelesaikan sengketa di Pengadilan Agama Bangkalan. Namun masih banyak sengketa melalui proses mediasi belum berhasil di damaikan. Oleh karena itu proses mediasi di Pengadilan Agama Bangkalan perlu di lakukan penelitian tentang efektivitas mediasi dalam menyelesaikan sengketa di Pengadilan Agama Bangkalan.
Penelitian ini bertujuan untuk mengetahui pelaksanan mediasi dalam menyelesaikan sengketa di Pengadilan Agama Bangkalan dan untuk mengetahui efektivitas mediasi dalam menyelesaikan sengketa di Pengadilan Agama Bangkalan. Penulisan skripsi ini menggunakan jenis penelitian lapangan ((field research), dengan menggunakan metode pengumpulan data primer melalui wawancara dengan hakim Pengadilan Agama Bangkalan dan data sekunder melalui kepustakaan. Analisis yang digunakan adalah deskriptif kualitatif. 
Temuan yang diperoleh dari hasil penelitian ini adalah bahwasannya mediasi dalam menyelesaikan sengketa di Pengadilan Agama Bangkalan masih belum efektif. Hal tersebut dikarenakan beberapa faktor diantaranya tingkat kepatuhan masyarakat dalam menjalani proses mediasi yang sangat rendah dan Para pihak dalam proses mediasi seringkali salah satu dari pihak yang bersengketa atau keduanya merasa paling benar dan mementingkan keegoisan dari  para pihak itu sendiri. Fasilitas dan sarana mediasi di Pengadilan Agama Bangkalan masih kurang memadai, penataan ruangan mediasi kurang nyaman dan fasilitas penunjang didalamnya. Minimnya Hakim dalam memiliki sertifikat mediator dan kurangnya pelatihan mediasi yang dilakukan oleh Mahkamah Agumg RI.

kata Kunci: Efektivitas, Mediasi, Sengketa, Pengadilan, Agama 
",17
"”Praktek Jual Beli Arisan Perspektif Madzhab Syafi’i”
 (Studi Kasus di Kelurahan Kemayoran Kecamatan Bangkalan Kabupaten Bangkalan)
", sulhan rofiki," Shofiyun Nahidloh, S.Ag., M.HI",,"ABSTRAK
	Skripsi ini adalah hasil penelitian yang berjudul “Praktek jual beli arisan perspektif madzhab Syafi’i” (Studi kasus Kelurahan Kemayoran Kecamatan Bangkalan Kabupaten Bangkalan). Praktek arisan yang dilakukan oleh masyarakat Kelurahan Kemayoran Kecamatan Bangkalan Kabupaten Bangkalan ini pada mulanya mengadakan perkumpulan yang dilakukan oleh ibu-ibu yang bertujuan untuk menjalin silaturrahmi antar keluarga dan tetangga.
	Tujuan dari penelitian ini adalah untuk mengetahui tentang praktek jual beli arisan di Kelurahan Kemayoran Kecamatan Bangkalan Kabupaten Bangkalan dan untuk mengetahui status hukum praktek jual beli arisan perspektif madzhab Syafi’i. Dalam praktek jual beli arisan yang terjadi di masyarakat Kemayoran ini dilakukan antara kedua belah pihak yang bersangkutan dengan adanya kata kesepakatan dan tidak ada unsur paksaan. Tujuan praktek jual beli arisan ini yaitu untuk membantu peserta arisan yang mengalami kesulitan dalam hal ekonominya.
	Jenis penelitian ini menggunakan penelitian lapangan (field research). Jenis penelitian lapangan adalah penelitian yang dilakukan secara langsung terjun ke lapangan atau tempat lokasi yang akan menjadi objek penelitian. Mengenai tempat atau lokasi penelitian dilakukan di Kelurahan Kemayoran Kecamatan Bangkalan Kabupaten Bangkalan. Dalam penelitian ini menggunakan metode observasi, wawancara dan dokumentasi guna menjawab permasalahan yang ada.
	Penelitian ini menghasilkan beberapa temuan, pertama dalam praktek jual beli arisan di Kelurahan Kemayoran ini menurut madzhab Syafi’i termasuk perkara riba, karena ada tambahan uang yang harus dibayarkan serta ada persyaratan penundaan pembayaran. Kedua, di lihat dari  ijab dan kabulnya jual beli arisan ini tidak sah, karena ada perbedaan dalam isi s}igat. Ketiga, di lihat dari objek akadnya tidak jelas, tidak sah karena barangnya tidak dapat diserahkan kepada pihak pembeli, tidak ada barangnya yang di jual belikan dan juga tidak di ketahui barangnya oleh pembeli dan penjual dan seharusnya menggunakan akad hutang piutang. 

Kata kunci : jual beli, arisan, madzhab Syafi’i
",17
Pengembalian Hutang Uang Ganti Emas Dalam Perspektif Hukum Islam (Studi Kasus Di Desa Gili Timur Kec.Kamal. Kab. Bangkalan), Junaidi," Shofiyun Nahidloh, S.Ag., M.HI",,"ABSTRAK
Hutang- piutang yang terjadi dimasyarakat  sering kali ditentukan cara pengembaliannya yang berbeda-beda benda yang dihutangkan, dalam hutang-piutang disebut dengan istilah Qard.  Qard merupakan bagian dari kegiatan bermuamalah yang prakteknya melibatkan Muqrid dan muqtarid, qard merupakan akad yang mempunyai nilai sosial yang sangat tinggi, bahkan sering kali qard dilakukan didasarkan dengan rasa ingin tolong menolong (ta’aun), pada dasarnya qard adalah menjadikan suatu hal kebiasaan lebih lebih disaat kebutuhan mulai mendesak, bagi suatu hutang yang boleh digunakan dan akan dikembalikan dengan jumlah yang semisal, atau untuk melunasi jika muqtarid gagal melunasinya, lain halnya dengan qard yang ada di Desa Gili Timur Kecamatan Kamal Kabupaten Bangkalan, qard yang dipraktekkan oleh  masyarakat Desa tersebut adalah pengembalian hutang uang ganti emas. Oleh karena itu diperlukan penelitian yang lebih dalam. Pengembalian hutang uang ganti emas tentunya suatu yang lumrah yang terjadi pada transaksi hutang sehingga penulis ingin mengungkap secara tuntas dengan menggunakan perspektif hukum Islam, yang terdiri dari beberapa Imam.
Penelitian ini untuk mengetahui semua yang terjadi dimasyarakat Desa Gili Timur maka penulis menggunakan metode penelitian kualitatif  yaitu penelitian yang bertujuan untuk memahami perilaku masyarakat di desa Gili Timur Kecamatan Kamal Kabupaten Bangkalan.
Berdasarkan hasil penelitian, diperoleh kesimpulan bahwa dalam transaksi pengembalian hutang uang ganti emas adalah tidak diperbolehkan atau dilarang karena dalam  hutang jika hutang uang harus wajib mengembalikan uang, dan hutang emas harus mengembalikan emas  sesuatu yang sama dengan suatu yang telah diakadkan.

Kata kunci: Hutang/Qard, Muqtarid, Uang dan Emas
?
",17
TINJAUAN HUKUM ISLAM TERHADAP JAMINAN PADA PEMBIAYAAN QARDHUL HASAN ( Studi Kasus pada KJKS BMT NU Cabang Batang-batang Sumenep), Ahmad Syaifullah, Shofiyun Nahidloh,Ach. Mus'if,"ABSTRAK
Skripsi yang berjudul: Tinjauan Hukum Islam Terhadap Jaminan Pada Pembiayaan Qardhul Hasan  (Studi kasus: KJKS BMT NU Cabang Batang-batang Sumenep). Program Studi Hukum Bisnis Syariah, Fakultas Ilmu-Ilmu Keislaman, Universitas Trunojoyo Madura, Bangkalan, 2015.
Penelitian terkait pembiayaan Qardhul hasan pada KJKS BMT NU Cabang Batang-batang Sumenep ini dilatar belakangi oleh ketentuan bersyarat adanya jaminan pada pinjaman jumlah dana sekian. Rumusan masalah dalam penelitian ini yaitu bagaimana penerapan jaminan pada pembiayaan Qardhul hasan di KJKS BMT NU cabang Batang-batang Sumenep sekaligus bagaimana tinjauan hukum Islam memandang hal tersebut. 
Tujuan dari penelitian ini adalah untuk mengetahui penerapan jaminan pada pembiayaan Qardhul hasan di KJKS BMT NU cabang Batang-batang Sumenep sekaligus untuk menganalisis syarat adanya jaminan pada pembiayaan Qardhul hasan dalam tinjauan hukum Islam. Sedangkan metode penelitian yang digunakan adalah jenis penelitian kualitatif studi kasus ( Case Study ). Pengumpulan data melalui observasi ke lapangan, wawancara dan studi dokumentasi terhadap laporan manajemen Pembiayaan Qardhul hasan dengan syarat jaminan. 
Hasil penelitian menunjukkan bahwa pembiayaan Qardhul hasan dengan syarat jaminan itu dilaksanakan KJKS BMT NU cabang Batang-batang Sumenep pada pinjaman dana diatas lima ratus ribu rupiah, dengan tujuan sebagai jalan alternatif apabila nasabah tidak dapat mengembalikan pinjamannya pada waktu jatuh tempo. Analisis tinjauan hukum Islam  memperlihatkan bahwasanya pembiayaan Qardhul hasan hukumnya mubah atau boleh pihak LKS mensyaratkan jaminan berupa barang agunan apabila dipandang perlu dan termasuk pada Qard bersyarat shahih. 
Kata kunci : Tinjauan Hukum Islam, Jaminan, Pembiayaan Qardhul Hasan, Qardh bersyarat Shahih.
",17
PENERAPAN SYARAT SAH PERJANJIAN PADA AKAD MURABAHAH DI BANK MUAMALAT CABANG SURABAYA DALAM PRESPEKTIF KUH PERDATA DAN KHES, AFDOLUL ANAM," Ach. Mus'if, S.HI., MA",,"ABSTRAK
	Skripsiiniadalahhasilpenelitian yang berjudul“Penerapan Syarat Sah Perjanjian Pada Akad Murabahah Di Bank Muamalat Cabang Surabaya Dalam Perspektif KUH Perdata Dan KHES”.Syarat sah perjanjian merupakan syarat untuk mengikatnya suatu kontrak, menurut KHES suatu akad/perjanjian dikatakan sah dan mengikat kedua belah pihak apabila syarat dan rukunnya akad/perjanjian terpenuhi. Pembiayaan akad Murabahah yang ada di Bank Syariah juga tidak terlepas dari sebuah perjanjian antara kedua belah pihak. dalam prakteknya bank menerapkan syarat tertentu terhadap nasabah seperti syarat usia 21 tahun ke atas calon nasabah.
	Tujuan dari penelitian ini dilakukan untuk menggambarkan penerapan syarat sah perjanjian pada akad Murabahah yang ada di Bank Muamalat Cabang Surabaya dan dianalisa menurut perspektif KUH Perdata dan KHES.
	Metodepenelitianinimenggunakanpenelitianlapangan (field research). Sedangkanteknikanalisisdatanyamenggunakanteknikanalisisdeskriptifkualitatif.Hasildaripenelitian ini adalahpertama, kesepakatan yang  berbentuk tertulis, objek akad berupa iB KPR Muamalat/modal kerja dan kecakapan seseorang 21 tahun ke atas. Kedua, dalam perspektif KUH Perdata kesepakatan berbentuk tertulis sesuai dengan pasal 1321 KUH Perdata, objek akad sesuai dengan pasal 1332 dan 1335 KUH Perdata. Namun, tidak sesuai dengan satu maksud kecakapan hukum menurut pasal 330 KUH Perdata yaitu cakaphukumapabilasudahmenikahmeskipunbelum21 tahun. Perspektif KHES tentang kesepakatan kedua belah pihak sesuai dengan pasal 29-35 dan 59-60 KHES. Tentang objek akad sesuai dengan pasal 24-25 KHES. Namun, syaratseseorangcakaphukum tidak sesuai menurutpasal 2 ayat (1)apabilasudah 18 tahunatausudah menikah meskipun belum 18 tahun. 

Kata kunci, Syarat sah perjanjian, akad Murabahah, KUH Perdata, KHES.
",17
Pandangan Dosen Fakultas Ilmu Keislaman Universitas Trunoyo Madura Terhadap Asuransi Jiwa Syariah Berbasis Unit Link, Nur Rachmad," Ach. Mus'if, S.HI.,M.A.",,"ABSTRAK

Asuransi jiwa unit link merupakan produk asuransi yang laku dipasaran namun masih menjadi permasalahan dalam status hukumnya selain itu di dalam jenis produk ini terdapat dana investasinya juga . ada yang memperbolehkannya, ada yang mengharamkannya karena ada unsur ketidakjelasan dalam transaksinya dsb. Serta adanya dana hangus dalam asuransi konvensional. Oleh sebab itu, apakah dalam konsep asuransi jiwa unit link syariah memiliki konsep yang berbeda baik dalam pertanggungan jiwa maupun konsep pelaksanaannya. Fakultas Ilmu Keislaman yang fokus mengkaji hukum islam, sehingga menjadikan penulis ingin meneliti bagaimana pandangan dosen Fakultas Ilmu Keislaman mengenai masalah ini.
Jenis penelitian ini adalah penelitian lapangan (field research) yang didalamnya mengkaji tentang Pandangan Dosen FAKULTAS ILMU KEISLAMAN Universitas Trunojoyo Madura tentang perbedaan asuransi syariah dan asuransi konvensional dan produk asuransi jiwa syariah unit link. Metode pengumpulan data yang digunakan adalah wawancara, pengamatan dan kepustakaan yang dijadikan sebagai rujukan dalam menganalisa hasil penelitian. Pendekatan yang digunakan menggunakan pendekatan yuridis normatif yaitu berdasarkan peraturan yang berlaku dalam hukum positif dan aturan hukum Islam. sedangkan sifat penelitian adalah deskriptif analitis. Penulis mendeskripsikan pandangan dosen FAKULTAS ILMU KEISLAMAN Universitas Trunojoyo Madura tentang asuransi jiwa syariah berbasis unit link¸ kemudian di analisis berdasarkan syariat Islam dan aturan-aturan yang berlaku.
Secara umum Kesimpulan penelitian ini adalah asuransi syariah dan asuransi konvensional berbeda baik dari niat, akad dan pelaksanaannya. Serta dosen menganggap praktek dalam asuransi jiwa unit link syariah boleh alasan ada kejelasan dalam akad-akadnya.
Kata Kunci: Asuransi Syariah, Unit Link.


",17
"APLIKASI IJAB QABUL DALAM TRANSAKSI JUAL BELI DI PASAR TRADISIONAL DALAM PANDANGAN HUKUM ISLAM
( Studi di Pasar Tradisional Ki Lemah Dhuwur Bangkalan )
", ABDUR ROHMAN," Shofiyun Nahidloh, S.Ag., M. HI",,"ABSTRAK
	Skripsi ini adalah hasil penelitian yang berjudul “Aplikasi Ijab Qabul dalam Transaksi Jual Beli di Pasar Tradisional dalam Pandangan Hukum Islam” (Studi kasus di Pasar Tradisional Ki Lemah Dhuwur Bangkalan ). Yang melatar belakangi tulisan ini adalah transaksi jual beli yang mana dari segisyarat dan rukunya yang berupa serah terima (Ijab qabul) belum ada kejelasan antara penjual dan pembeli yang sering terjadi di Pasar Tradisional Ki Lemah Dhuwur Bangkalan.
	Tujuan dari penelitian ini dilakukan Untuk mengetahui aplikasi ijab qabul dalam transaksi jual beli di Pasar Tradisional Ki Lemah Dhuwur Bangkalan dan Untuk mengetahui Bagaimana pandangan hukum Islam tentang aplikasi ijab qabul dalam transaksi jual beli di Pasar Tradisional Ki Lemah Dhuwur Bangkalan.
	Metode penelitian ini menggunakan penelitian lapangan (field resech). Sedangkan teknik analisis datanya menggunakan teknik analisis deskriptif kualitatif. Yang mana langsung terjun kelapangan dengan melakukan wawancara, yang diperkuat dengan landasan Al-qur’an, Hadis dan Ijma Ulama.
	Hasil penelitian menjelasakan bahwasannya praktek Ijab Qabul dalam transaksi jual beli yang terjadi di Pasar Tradisional Ki Lemah Dhuwur Bangkalan berbeda beda dalam pelaksanaannya. Dan pandangan Hukum Islam dalam melakukan transaksi jual beli syarat dan rukunnya harus terlaksanakan salah satunya Ijab qabul agar transaksi jual belinya sesuai dalam hukum Islam.
Kata kunci: Jual Beli, Ijab Qabul, 
",17
tinjauan hukum islam terhadap sistem titip barang dalam jual beli bahan bangunan (studi kasus di Kecamatan Robatal), saedi,"  H. Ach. Mus’if, S.HI., MA",,"ABSTRAK
	Skripsi ini adalah hasil penelitian yang berjudul “tinjauan hukum Islam terhadap sistem titip barang dalam jual beli bahan bangunan” (Studi Kasus di Kecamatan Robatal). jual beli dan wadiah merupakan salah satu bentuk muamalah yang dilakukan oleh masyarakat Kecamatan Robatal. karena faktor ekonomi masyarakat yang menjadi kendala sehingga dalam jual beli bahan bangunan terjadi penitipan barang yang sudah di beli. Pada prinsipnya peneliti Untuk mengetahui penerapan sistem titip barang dalam jual beli bahan bangunan di Kecamatan Robatal Kabupaten Sampang dan Untuk mengetahui tinjauan hukum Islam terhadap sistem titip barang dalam jual beli bahan bangunan di Kecamatan Robatal Kabupaten Sampang. 
	Tujuan dari penelitian ini dilakukan untuk menganalisis langkah-langkah yang dilakukan oleh pemilik toko bahan bangunan dan langkah langkah pembeli dalam melakukan transaksi jual beli dan penitipan barang berkenaan dengan pengembalian uang dan pemanfaatan barang oleh pemilik toko di kecamatan Robatal Kabupaten sampang.
	Metode penelitian ini menggunakan penelitian lapangan (field resech). Sedangkan teknik analisis datanya menggunakan teknik analisis deskriptif kualitatif. Hasil dari penelitian ini adalah adanya jual beli dan titipan barang yang mengembalikan uang kepada pembeli yang tidak sesuai dengan hukum Islam khususnya Fikih Islam,sedangkan pemanfaatn barang yang di praktekkan oleh pemilik toko tersebut dapat dibenarkan karena sudah menjadi kebiasaan mengganti barang milik pembeli yang dititipkan walaupun dimanfaatkan di toko bahan bangunan  Kecamatan Robatal Kabupaten Sampang
Kata kunci : jual beli, Wadiah, 
",17
"TINJAUAN KUH-PERDATA DAN HUKUM ISLAM ?TERHADAP PERJANJIAN SEWA MENYEWA TANAH ?UNTUK PEMBANGUNAN BASE TRANCEIVER STATION ??(BTS)”?
?(Studi Kasus PT.TLKOMSEL Regional Jawa Timur ?Kabupaten Bangkalan)?
", FEBRIYANTI MANDASARI," Ach. Mus’if, S.HI., MA.?",,"ABSTRAK
Skripsi ini adalah hasil penelitian yang berjudul “Tinjauan KUH-Perdata ?Dan Hukum Islam Terhadap Perjanjian Sewa Menyewa Tanah Untuk ?Pembangunan Base Tranceiver Station (BTS) (Studi Kasus PT.Telkomsel ?Regional Jawa Timur Kab. Bangkalan)” Perjanjian sewa menyewa tanah  ?merupakan perjanjian dalam bentuk tertulis, sehingga dengan bentuk tertulis akan ?lebih menjamin kepastian hukumnya, praktek sewa menyewa tanah di Dusun ?Karnadian, Desa Socah Kec.Socah Kab. Bangkalan tidak sesuai dengan KUH-?Perdata dan hukum Islam karena tidak memenuhi beberapa pasal 1320, 1550, ?syarat dan rukun ijarah, serta asas manfaat dari obyek sewa-menyewa (ijarah) ?tidak dinikamti oleh Telkomsel karena telah terjadi pemblokiran akses pada obyek ?sewa tesebut pada sebelum masa berakhir perjanjian. Perjanjian ini mengikat kedua ?belah pihak dalam hukum Islam disebut akad lazim. Pembatalan perjanjian hanya ?bisa dilakukan dengan kesepakatan kedua belah pihak bukan sepihak dari pihak ?pemilik tanah.?
	Tujuan dari penelitian ini adalah untuk menggambarkan praktek sewa ?tanah untuk pendirian BTS Menara di Dusun Karnadian, Desa Socah dan juga ?menjelaskan pembatalan perjanjian yang dikaji dari dua perspektif yang KUH-?Perdata dan Islam hukum ?
Skripsi ini menggunakan metode penelitian menggunakan penelitian ?lapangan (field resech). Sedangkan teknik analisis datanya menggunakan teknik ?analisis deskriptif kualitatif wawancara, observasi, dan dokumentasi dalam ?pengumpulan datanya. Sedangkan untuk menganalisis data yang telah terkumpul, ?penulis menggunakan metode deskriptif analisis yakni sebuah metode yang ?dipakai untuk menggambarkan secara obyektif pelaksanaan sewa menyewa tanah ?di Dusun Karnadian, Desa Socah, Kec. Socah, Kab. Bangkalan.?
		
Kata kunci : Perjanjian Sewa-Menyewa untuk pendirian BTS, dan Ijarah.?
",17
